Date,kbo_games,kbo_cancelled,kbo_any_game,kbo_seoul_games,kbo_first_start,kbo_main_start,kbo_games_19,kbo_games_21,kbo_overlap_19,kbo_overlap_21,kbo_is_postseason,sched__kbo_games,sched__kbo_any_game,sched__kbo_seoul_games,sched__kbo_first_start,sched__kbo_main_start,sched__kbo_games_19,sched__kbo_games_21,sched__kbo_overlap_19,sched__kbo_overlap_21,sched__kbo_is_postseason
2025-04-19,5.0,0.0,1.0,2.0,14.0,17.0,3.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,3,0,1.0,0.0,0
2025-04-20,5.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,2,14.0,14.0,0,0,0.0,0.0,0
2025-04-22,3.0,2.0,1.0,2.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-04-23,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-04-24,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-04-25,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-04-26,5.0,0.0,1.0,1.0,14.0,17.0,3.0,0.0,1.0,0.0,0.0,5,1,1,14.0,17.0,3,0,1.0,0.0,0
2025-04-27,5.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,1,14.0,14.0,0,0,0.0,0.0,0
2025-04-29,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-04-30,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-05-01,3.0,2.0,1.0,2.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-05-02,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-05-03,4.0,1.0,1.0,1.0,17.0,17.0,4.0,0.0,1.0,0.0,0.0,5,1,1,14.0,17.0,4,0,1.0,0.0,0
2025-05-04,5.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,1,14.0,14.0,0,0,0.0,0.0,0
2025-05-05,5.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,2,14.0,14.0,0,0,0.0,0.0,0
2025-05-06,5.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,2,14.0,14.0,0,0,0.0,0.0,0
2025-05-07,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-05-09,1.0,4.0,1.0,1.0,18.5,18.5,1.0,1.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-05-10,6.0,3.0,1.0,2.0,14.0,17.0,4.0,1.0,1.0,0.08333333333333215,0.0,9,1,3,14.0,14.0,4,1,1.0,0.08333333333333215,0
2025-05-11,8.0,0.0,1.0,3.0,14.0,14.0,3.0,3.0,1.0,0.5,0.0,8,1,3,14.0,14.0,3,3,1.0,0.5,0
2025-05-13,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-05-14,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-05-15,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-05-16,0.0,5.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-05-17,10.0,0.0,1.0,2.0,14.0,14.0,5.0,4.0,1.0,0.9166666666666679,0.0,10,1,2,14.0,14.0,5,4,1.0,0.9166666666666679,0
2025-05-18,5.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,1,14.0,14.0,0,0,0.0,0.0,0
2025-05-20,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-05-21,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-05-22,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-05-23,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-05-24,5.0,0.0,1.0,2.0,14.0,17.0,3.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,3,0,1.0,0.0,0
2025-05-25,5.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,2,14.0,14.0,0,0,0.0,0.0,0
2025-05-27,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-05-28,4.0,1.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-05-29,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-05-30,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-05-31,5.0,0.0,1.0,2.0,14.0,17.0,3.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,3,0,1.0,0.0,0
2025-06-01,5.0,0.0,1.0,2.0,14.0,17.0,4.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,4,0,1.0,0.0,0
2025-06-03,5.0,0.0,1.0,1.0,14.0,17.0,3.0,0.0,1.0,0.0,0.0,5,1,1,14.0,17.0,3,0,1.0,0.0,0
2025-06-04,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-06-05,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-06-06,5.0,0.0,1.0,2.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,2,17.0,17.0,5,0,1.0,0.0,0
2025-06-07,5.0,0.0,1.0,2.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,2,17.0,17.0,5,0,1.0,0.0,0
2025-06-08,5.0,0.0,1.0,2.0,14.0,17.0,4.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,4,0,1.0,0.0,0
2025-06-10,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-06-11,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-06-12,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-06-13,1.0,4.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-06-14,5.0,0.0,1.0,1.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,1,17.0,17.0,5,0,1.0,0.0,0
2025-06-15,5.0,0.0,1.0,1.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,1,17.0,17.0,5,0,1.0,0.0,0
2025-06-17,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-06-18,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-06-19,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-06-20,1.0,4.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-06-21,3.0,2.0,1.0,1.0,17.0,17.0,3.0,0.0,1.0,0.0,0.0,5,1,1,17.0,17.0,5,0,1.0,0.0,0
2025-06-22,5.0,0.0,1.0,1.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,1,17.0,17.0,5,0,1.0,0.0,0
2025-06-24,3.0,2.0,1.0,2.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-06-25,3.0,2.0,1.0,1.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-06-26,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-06-27,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-06-28,5.0,0.0,1.0,2.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,2,17.0,17.0,5,0,1.0,0.0,0
2025-06-29,5.0,0.0,1.0,2.0,14.0,17.0,4.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,4,0,1.0,0.0,0
2025-07-01,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-07-02,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-07-03,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-07-04,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-07-05,5.0,0.0,1.0,2.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,2,18.0,18.0,5,5,1.0,0.25,0
2025-07-06,5.0,0.0,1.0,2.0,14.0,18.0,4.0,4.0,1.0,0.25,0.0,5,1,2,14.0,18.0,4,4,1.0,0.25,0
2025-07-08,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-07-09,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-07-10,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-07-12,1.0,0.0,1.0,0.0,18.0,18.0,1.0,1.0,1.0,0.25,0.0,1,1,0,18.0,18.0,1,1,1.0,0.25,0
2025-07-17,0.0,5.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-07-18,2.0,3.0,1.0,1.0,18.5,18.5,2.0,2.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-07-19,3.0,2.0,1.0,1.0,18.0,18.0,3.0,3.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2025-07-20,5.0,0.0,1.0,1.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2025-07-22,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-07-23,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-07-24,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-07-25,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-07-26,5.0,0.0,1.0,1.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2025-07-27,5.0,0.0,1.0,1.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2025-07-29,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-07-30,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-07-31,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-08-01,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-08-02,4.0,1.0,1.0,2.0,18.0,18.0,4.0,4.0,1.0,0.25,0.0,5,1,2,18.0,18.0,5,5,1.0,0.25,0
2025-08-03,4.0,1.0,1.0,2.0,14.0,18.0,3.0,3.0,1.0,0.25,0.0,5,1,2,14.0,18.0,4,4,1.0,0.25,0
2025-08-05,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-08-06,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-08-07,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-08-08,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-08-09,3.0,2.0,1.0,2.0,18.0,18.0,3.0,3.0,1.0,0.25,0.0,5,1,2,18.0,18.0,5,5,1.0,0.25,0
2025-08-10,5.0,0.0,1.0,2.0,14.0,18.0,4.0,4.0,1.0,0.25,0.0,5,1,2,14.0,18.0,4,4,1.0,0.25,0
2025-08-12,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-08-13,2.0,3.0,1.0,0.0,18.5,18.5,2.0,2.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-08-14,4.0,1.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-08-15,5.0,0.0,1.0,2.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,2,18.0,18.0,5,5,1.0,0.25,0
2025-08-16,5.0,0.0,1.0,2.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,2,18.0,18.0,5,5,1.0,0.25,0
2025-08-17,5.0,0.0,1.0,2.0,14.0,18.0,4.0,4.0,1.0,0.25,0.0,5,1,2,14.0,18.0,4,4,1.0,0.25,0
2025-08-19,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-08-20,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-08-21,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-08-22,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-08-23,5.0,0.0,1.0,1.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2025-08-24,5.0,0.0,1.0,1.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2025-08-26,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-08-27,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-08-28,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-08-29,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-08-30,5.0,0.0,1.0,1.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2025-08-31,5.0,0.0,1.0,1.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2025-09-02,4.0,0.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,4,1,1,18.5,18.5,4,4,1.0,0.75,0
2025-09-03,4.0,0.0,1.0,0.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,4,1,0,18.5,18.5,4,4,1.0,0.75,0
2025-09-04,2.0,2.0,1.0,0.0,18.5,18.5,2.0,2.0,1.0,0.75,0.0,4,1,0,18.5,18.5,4,4,1.0,0.75,0
2025-09-05,3.0,1.0,1.0,0.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,4,1,0,18.5,18.5,4,4,1.0,0.75,0
2025-09-06,2.0,2.0,1.0,0.0,17.0,17.0,2.0,0.0,1.0,0.0,0.0,4,1,1,17.0,17.0,4,0,1.0,0.0,0
2025-09-07,3.0,0.0,1.0,1.0,17.0,17.0,3.0,0.0,1.0,0.0,0.0,3,1,1,17.0,17.0,3,0,1.0,0.0,0
2025-09-09,3.0,2.0,1.0,1.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-09-10,4.0,0.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,4,1,1,18.5,18.5,4,4,1.0,0.75,0
2025-09-11,4.0,0.0,1.0,2.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,4,1,2,18.5,18.5,4,4,1.0,0.75,0
2025-09-12,1.0,2.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,0.0,3,1,1,18.5,18.5,3,3,1.0,0.75,0
2025-09-13,5.0,0.0,1.0,1.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,1,17.0,17.0,5,0,1.0,0.0,0
2025-09-14,4.0,0.0,1.0,1.0,17.0,17.0,4.0,0.0,1.0,0.0,0.0,4,1,1,17.0,17.0,4,0,1.0,0.0,0
2025-09-15,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,0.0,1,1,0,18.5,18.5,1,1,1.0,0.75,0
2025-09-16,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-09-17,3.0,3.0,1.0,1.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,6,1,1,15.0,18.5,5,5,1.0,0.75,0
2025-09-18,5.0,0.0,1.0,1.0,15.0,18.5,4.0,4.0,1.0,0.75,0.0,5,1,1,15.0,18.5,4,4,1.0,0.75,0
2025-09-19,1.0,2.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,0.0,3,1,0,18.5,18.5,3,3,1.0,0.75,0
2025-09-20,5.0,0.0,1.0,1.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,1,17.0,17.0,5,0,1.0,0.0,0
2025-09-21,3.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,3,1,0,14.0,14.0,0,0,0.0,0.0,0
2025-09-22,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,0.0,1,1,0,18.5,18.5,1,1,1.0,0.75,0
2025-09-23,4.0,0.0,1.0,0.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,4,1,0,18.5,18.5,4,4,1.0,0.75,0
2025-09-24,3.0,1.0,1.0,1.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,4,1,1,18.5,18.5,4,4,1.0,0.75,0
2025-09-25,4.0,0.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,4,1,1,18.5,18.5,4,4,1.0,0.75,0
2025-09-26,4.0,0.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,4,1,1,18.5,18.5,4,4,1.0,0.75,0
2025-09-27,3.0,0.0,1.0,1.0,17.0,17.0,3.0,0.0,1.0,0.0,0.0,3,1,1,17.0,17.0,3,0,1.0,0.0,0
2025-09-28,2.0,2.0,1.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,4,1,2,14.0,14.0,0,0,0.0,0.0,0
2025-09-29,3.0,0.0,1.0,0.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,3,1,0,18.5,18.5,3,3,1.0,0.75,0
2025-09-30,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-10-01,3.0,0.0,1.0,1.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,3,1,1,18.5,18.5,3,3,1.0,0.75,0
2025-10-02,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2025-10-03,1.0,2.0,1.0,0.0,17.0,17.0,1.0,0.0,1.0,0.0,1.0,3,1,0,17.0,17.0,3,0,1.0,0.0,0
2025-10-04,2.0,0.0,1.0,0.0,17.0,17.0,2.0,0.0,1.0,0.0,1.0,2,1,0,17.0,17.0,2,0,1.0,0.0,1
2025-10-06,1.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1,1,0,14.0,14.0,0,0,0.0,0.0,1
2025-10-07,1.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1,1,0,14.0,14.0,0,0,0.0,0.0,1
2025-10-09,1.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1,1,0,14.0,14.0,0,0,0.0,0.0,1
2025-10-10,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2025-10-11,1.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1,1,0,14.0,14.0,0,0,0.0,0.0,1
2025-10-13,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2025-10-14,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2025-10-17,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2025-10-18,1.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1,1,0,14.0,14.0,0,0,0.0,0.0,1
2025-10-19,1.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1,1,0,14.0,14.0,0,0,0.0,0.0,1
2025-10-21,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2025-10-22,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2025-10-24,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2025-10-26,1.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1,1,1,14.0,14.0,0,0,0.0,0.0,1
2025-10-27,1.0,0.0,1.0,1.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,1,18.5,18.5,1,1,1.0,0.75,1
2025-10-29,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2025-10-30,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2025-10-31,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2026-03-12,5.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,0,13.0,13.0,0,0,0.0,0.0,0
2026-03-13,5.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,0,13.0,13.0,0,0,0.0,0.0,0
2026-03-14,5.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,0,13.0,13.0,0,0,0.0,0.0,0
2026-03-15,5.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,0,13.0,13.0,0,0,0.0,0.0,0
2026-03-16,5.0,0.0,1.0,0.0,13.0,13.0,1.0,0.0,1.0,0.0,0.0,5,1,0,13.0,13.0,1,0,1.0,0.0,0
2026-03-17,5.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,0,13.0,13.0,0,0,0.0,0.0,0
2026-03-19,5.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,0,13.0,13.0,0,0,0.0,0.0,0
2026-03-20,5.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,0,13.0,13.0,0,0,0.0,0.0,0
2026-03-21,5.0,0.0,1.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,1,13.0,13.0,0,0,0.0,0.0,0
2026-03-22,5.0,0.0,1.0,1.0,13.0,13.0,1.0,0.0,1.0,0.0,0.0,5,1,1,13.0,13.0,1,0,1.0,0.0,0
2026-03-23,5.0,0.0,1.0,1.0,13.0,13.0,2.0,2.0,1.0,0.25,0.0,5,1,1,13.0,13.0,2,2,1.0,0.25,0
2026-03-24,5.0,0.0,1.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,1,13.0,13.0,0,0,0.0,0.0,0
